"","USAF","WBAN","STATION.NAME","CTRY","ST","CALL","station_lat","station_lon","ELEV.M.","BEGIN","END","CLIMATE.REGION","era5_lat","era5_lon","dist"
"3134",703606,25629,"TOGIAK AIRPORT","US","AK","PATG",59.067,-160.367,6.1,20060101,20170503,"AR",59.1,-160.4,4.1300468078426
"3135",703610,25339,"YAKUTAT AIRPORT","US","AK","PAYA",59.512,-139.671,10.1,19410501,20170503,"AR",59.5,-139.7,2.11378249651743
"3136",703620,25335,"SKAGWAY AIRPORT","US","AK","PAGY",59.456,-135.324,6.1,19431001,20170503,"AR",59.5,-135.3,5.08252202196983
"3137",703621,25516,"SELDOVIA AIRPORT","US","AK","PASO",59.443,-151.702,8.8,20060101,20170503,"AR",59.4,-151.7,4.78807786303271
"3138",703626,25323,"HAINES","US","AK","PAHN",59.243,-135.509,4.6,19960613,20170503,"AR",59.2,-135.5,4.81411492850334
"3139",703644,27515,"NUIQSUT AIRPORT","US","AK","PAQT",70.212,-151.002,17.4,20060101,20170503,"AR",70.2,-151,1.33795982178188
"3140",703655,26552,"HUSLIA AIRPORT","US","AK","PAHL",65.698,-156.351,54.9,20060101,20170503,"AR",65.7,-156.4,2.25576943395356
"3141",703656,99999,"QUINHAGAK AIRPORT","US","AK","PAQH",59.75,-161.833,13,20140211,20170502,"AR",59.8,-161.8,5.86513413099357
"3142",703670,25322,"GUSTAVUS","US","AK","PAGS",58.411,-135.709,12.2,19760801,20170503,"AR",58.5,-135.7,9.9212895357889
"3143",703675,99999,"SISTERS ISLAND","US","AK","SSR",58.167,-135.25,11,19730101,19840701,"AR",58.2,-135.2,4.70165191143353
"3144",703810,25309,"JUNEAU INTERNATIONAL","US","AK","PAJN",58.357,-134.564,4.9,19730101,20170503,"AR",58.4,-134.6,5.22759144856707
"3145",703817,25357,"ELFIN COVE SEAPLANE BASE","US","AK","PAEL",58.192,-136.344,6.1,20060101,20170503,"AR",58.2,-136.3,2.73065187664681
"3146",703830,25310,"ANGOON SEAPLANE BASE","US","AK","PAGN",57.499,-134.586,8.5,19730101,20170503,"AR",57.5,-134.5,5.14509953005303
"3147",703855,25369,"KAKE AIRPORT","US","AK","PAFE",56.967,-133.9,52.4,20060101,20170503,"AR",57,-133.9,3.67354319617837
"3148",703860,25329,"JAMES A JOHNSON AIRPORT","US","AK","PAPG",56.806,-132.937,32.6,19730101,20170503,"AR",56.8,-133,3.89748093482257
"3149",703884,25376,"HYDABURG SEAPLANE BASE","US","AK","PAHY",55.206,-132.828,0,20060101,20170503,"AR",55.2,-132.8,1.90001624423014
"3150",703885,99999,"CAPE POLE SEAPLANE","US","AK","Z27",55.967,-133.8,1,19740318,19780801,"AR",56,-133.8,3.67354319617837
"3151",703888,99999,"SHAKTOOLIK AIRPORT","US","AK","PFSH",64.371,-161.224,7,20101101,20170502,"AR",64.4,-161.2,3.42866145239788
"3152",703891,99999,"ELIM AIRPORT","US","AK","PFEL",64.617,-162.267,49,20130731,20170502,"AR",64.7,-162.3,9.37234658436523
"3153",703894,25367,"KLAWOCK AIRPORT","US","AK","PAKW",55.58,-133.075,3.7,20000101,20170503,"AR",55.6,-133.1,2.72583682700152
"3154",703920,25317,"CRAIG SEAPLANE","US","AK","CGA",55.483,-133.15,0,19730102,19740129,"AR",55.5,-133.1,3.67756578971188
"3155",703925,112,"KOLIGANEK AIRPORT","US","AK","PAJZ",59.733,-157.267,82.3,20130102,20150407,"AR",59.7,-157.3,4.11419978397934
"3156",703926,99999,"AKHIOK","US","AK","PAKH",56.933,-154.183,13,20070521,20170502,"AR",57,-154.2,7.52941277184018
"3157",703950,25325,"KETCHIKAN INTL AIRPORT","US","AK","PAKT",55.357,-131.712,23.2,19730101,20170503,"AR",55.4,-131.7,4.84653256755035
"3158",703980,25308,"ANNETTE ISLAND AIRPORT","US","AK","PANT",55.039,-131.579,33.2,19410714,20170503,"AR",55.1,-131.5,8.45377091295652
"3159",703985,25377,"METLAKATLA SEAPLANE BASE","US","AK","PAMM",55.131,-131.578,0,20060101,20170430,"AR",55.1,-131.5,6.04727990941503
"3160",704540,25704,"ADAK NAS","US","AK","PADK",51.883,-176.65,5.2,19421030,20170503,"AR",51.9,-176.7,3.92184947112578
"3161",704890,25616,"DUTCH HARBOR AIRPORT","US","AK","PADU",53.895,-166.543,3.1,20081124,20170503,"AR",53.9,-166.5,2.87489236049726
"3162",704896,25625,"PORT MOLLER","US","AK","KPML",56,-160.517,321,19590626,19740306,"AR",56,-160.5,1.05823417491608
"3163",704897,25515,"DRIFTWOOD BAY","US","AK","KDFB",53.967,-166.85,395.9,19730207,19731224,"AR",53.9,-166.9,8.14649442442607
"3164",704898,113,"ROBERT (BOB) CURTIS MEMORIAL","US","AK","PFNO",66.818,-161.022,17.1,20130101,20170502,"AR",66.8,-161,2.22376394063735
"3165",710010,99999,"BURWASH","CA","","CYDB",61.371,-139.041,806.8,20070228,20170502,"",61.4,-139,3.89864918057188
"3166",710020,99999,"CHURCHILL FALLS","CA","","CZUM",53.567,-64.1,439.5,20080408,20170502,"",53.6,-64.1,3.67354319617766
"3167",710040,99999,"CYPRESS BOWL FREESTYLE","CA","","CVOZ",49.4,-123.2,969,20070301,20100623,"",49.4,-123.2,0
"3168",710100,99999,"BELLSHILL AGCM","CA","","CPBL",52.583,-111.467,721,20071016,20170502,"",52.6,-111.5,2.9260172578876
"3169",710150,99999,"MILK RIVER RIDGE RESEVOIR","CA","","CPRR",49.283,-112.533,1305,20090801,20170502,"",49.3,-112.5,3.05315438840953
"3170",710160,99999,"BULLHORN HEADWATERS","CA","","CPBH",49.15,-113.55,1326,20071124,20170502,"",49.2,-113.5,6.64986061555175
"3171",710170,99999,"STEFANSSON ISLAND  NU","CA","","CXSE",73.75,-105.283,11,20040831,20170502,"",73.8,-105.3,5.59103422674279
"3172",710180,99999,"RESOLUTE CS","CA","","CXRB",74.717,-94.983,30,20040803,20170502,"",74.7,-95,1.95713769752732
"3173",710190,99999,"ST LEONARD CS  NB","CA","","CWIY",47.15,-67.817,245,20030617,20170205,"",47.2,-67.8,5.71269652489233
"3174",710200,99999,"YOHIN  NWT","CA","","CXYH",61.233,-123.733,204,20030330,20170502,"",61.2,-123.7,4.07720835496382
"3175",710205,99999,"WEKWEETI","CA","","CYWE",64.183,-114.083,368,20121115,20170502,"",64.2,-114.1,2.06400188528306
"3176",710210,99999,"DEADMEN VALLEY  NWT","CA","","CXDK",61.25,-124.467,283,20040713,20170502,"",61.3,-124.5,5.83927717244805
"3177",710230,99999,"JIMMY LAKE","CA","","CWHN",54.92,-109.95,658,20030330,20170502,"",54.9,-110,3.89803758191375
"3178",710240,99999,"FORT VERMILION","CA","","CXFV",58.383,-116.033,289,20030617,20170502,"",58.4,-116,2.69967866556603
"3179",710260,99999,"MEDICINE HAT RCS","CA","","CXMW",50.033,-110.717,715,20030330,20170502,"",50,-110.7,3.86957480509852
"3180",710269,99999,"ILE CHARRON  QUE.","CA","","CWVZ",45.58,-73.5,12,20050217,20071127,"",45.6,-73.5,2.22638981586533
"3181",710270,99999,"INGONISH BEACH CS","CA","","CXIB",46.667,-60.4,8,20030617,20170502,"",46.7,-60.4,3.67354319617766
"3182",710280,99999,"TATLAYOKO LAKE RCS  BC","CA","","CXTL",51.667,-124.4,875,20030617,20170502,"",51.7,-124.4,3.67354319617837
"3183",710290,99999,"HOLMAN CS","CA","","CXHI",70.75,-117.8,30,20030617,20170502,"",70.8,-117.8,5.56597453966333
"3184",710320,99999,"PRINCETON CS  BC","CA","","CWPR",49.467,-120.5,700,19921216,20170502,"",49.5,-120.5,3.67354319617837
"3185",710324,99999,"WHISTLER","CA","","CWAE",50.117,-122.95,658,19990114,20041231,"",50.1,-123,4.0402672466874
"3186",710325,99999,"NOOTKA LIGHTSTATION","CA","","CWCV",49.6,-126.62,16,19990114,20011214,"",49.6,-126.6,1.44296754293986
"3187",710326,99999,"ADDENBROKE ISLAND","CA","","CWCZ",51.6,-127.87,21,19990114,20011213,"",51.6,-128,8.98895991481391
"3188",710328,99999,"CAPE SCOTT","CA","","CWES",50.78,-128.43,72,19990114,20011214,"",50.7,-128.4,9.1528981412958
"3189",710329,99999,"IVORY ISLAND","CA","","CWJG",52.27,-128.4,10,19990114,20011213,"",52.2,-128.4,7.79236435552937
"3190",710334,99999,"SIKANNI CHIEF  B. C.","CA","","CWKS",57.25,-122.72,937,19990114,20030515,"",57.3,-122.7,5.69462305894808
"3191",710336,99999,"TETSA RIVER","CA","","CWTH",58.65,-124.23,804,19990114,20030515,"",58.7,-124.2,5.83048378300214
"3192",710339,99999,"MUNCHO LAKE","CA","","CWWQ",58.92,-125.77,835,19990114,20030515,"",58.9,-125.8,2.81615661551977
"3193",710344,99999,"HOLBERG  B. C.","CA","","CWXH",50.63,-128.12,568,19990122,20011120,"",50.6,-128.1,3.62609531302999
"3194",710345,99999,"BOAT BLUFF","CA","","CWZM",52.65,-128.52,11,19990114,20011213,"",52.7,-128.5,5.72733858324262
"3195",710347,99999,"CALGARY SPRINGBANK","CA","","CYBW",51.1,-114.367,1200,19990114,20031021,"",51.1,-114.4,2.30684939856736
"3196",710348,99999,"CHETWYND","CA","","CYCQ",55.687,-121.627,609.6,19990114,20170502,"",55.7,-121.6,2.22800171129383
"3197",710349,99999,"MAKKOVIK","CA","","CYFT",55.083,-59.183,71,19990114,20170502,"",55.1,-59.2,2.18039802911888
"3198",710351,99999,"MONT TREMBLANT INTL INC","CA","","CYFJ",46.409,-74.78,252.1,19420904,20041124,"",46.4,-74.8,1.83322168060458
"3199",710352,99999,"ST-GEDEON","CA","","CWIU",48.48,-71.78,103,20050315,20061222,"",48.5,-71.8,2.67096130775379
"3200",710354,99999,"GOLDEN","CA","","CYGE",51.299,-116.982,784.9,19990114,20170502,"",51.3,-117,1.25777997367274
"3201",710355,99999,"FORT LIARD","CA","","CYJF",60.233,-123.483,215,19990114,20170502,"",60.2,-123.5,3.79190581579288
"3202",710356,99999,"EKATI","CA","","CYOA",64.7,-110.617,469,19990114,20170502,"",64.7,-110.6,0.808745413135136
"3203",710358,99999,"DELINE","CA","","CYWJ",65.211,-123.436,218,19990114,20170502,"",65.2,-123.4,2.07939193402953
"3204",710359,99999,"LAC MEMPHREMAGOG","CA","","CWTT",45.27,-72.17,209,20040921,20170502,"",45.3,-72.2,4.08335196528412
"3205",710360,99999,"DAUPHIN BARKER","CA","","CYDN",51.101,-100.053,304.2,20030617,20170502,"",51.1,-100.1,3.28736255681547
"3206",710367,99999,"GRANBY","CA","","CMGB",45.367,-72.767,86,20040921,20170502,"",45.4,-72.8,4.48910405545842
"3207",710370,99999,"POINT ATKINSON","CA","","CWSB",49.33,-123.265,35,20030617,20170502,"",49.4,-123.3,8.19506193505316
"3208",710375,99999,"SAINT-MICHEL-DE-NAPIERVILLE","CA","","CMSX",45.18,-73.62,59,20040921,20060812,"",45.2,-73.6,2.72374374995821
"3209",710376,99999,"FLIN FLON","CA","","CYFO",54.678,-101.682,303.9,20050215,20170502,"",54.7,-101.7,2.70908866223648
"3210",710377,99999,"GILLAM","CA","","CWGX",56.37,-94.7,145,20050215,20170502,"",56.4,-94.7,3.339584723798
"3211",710390,99999,"CARMACKS CS","CA","","CXCK",62.117,-136.2,543,20030617,20170502,"",62.1,-136.2,1.89243134348497
"3212",710400,99999,"LATERRIERE  QUE","CA","","CXLT",48.3,-71.117,163,19930408,20170502,"",48.3,-71.1,1.25890277121315
"3213",710410,99999,"PORT HAWKESBURY","CA","","CYPD",45.657,-61.368,114.9,20100604,20170502,"",45.7,-61.4,5.39512040936135
"3214",710415,99999,"LUNENBURG","CA","","CXLB",44.37,-64.3,4,20050217,20170502,"",44.4,-64.3,3.339584723798
"3215",710416,99999,"ST-HENRI","CA","","CWIA",48.65,-71.85,103,20041019,20091021,"",48.7,-71.9,6.66996712969275
"3216",710420,99999,"DELTA BURNS BOG","CA","","CVBB",49.133,-123,3,20010916,20170502,"",49.1,-123,3.67354319617837
"3217",710430,99999,"NORMAN WELLS","CA","","CYVQ",65.282,-126.798,72.5,19450101,20170502,"",65.3,-126.8,2.0059109026722
"3218",710435,99999,"FORT GOOD HOPE","CA","","CYGH",66.241,-128.651,81.7,19340101,20170502,"",66.2,-128.7,5.06640125271779
"3219",710440,99999,"OLD CROW  YT","CA","","CZOC",67.567,-139.833,251,19960501,20170502,"",67.6,-139.8,3.93157952016737
"3220",710445,99999,"THUNDER BAY","CA","ON","CZTB",48.367,-89.333,198,20040831,20050912,"",48.4,-89.3,4.40991060843735
"3221",710450,99999,"TESLIN (AUT)  YT","CA","","CWZW",60.167,-132.733,705,19430901,20170502,"",60.2,-132.7,4.1025953309333
"3222",710455,99999,"TESLIN","CA","","CYZW",60.173,-132.743,705,19770701,20170502,"",60.2,-132.7,3.83373643178485
"3223",710460,99999,"KOMAKUK BEACH","CA","","CWKM",69.62,-140.2,13,19981224,20170502,"",69.6,-140,8.07011231737209
"3224",710480,99999,"ACADIA VALLEY","CA","","CPAC",51.05,-110.317,735,19950423,20170502,"",51.1,-110.3,5.691558607765
"3225",710490,99999,"WAGER BAY (AUT)  MAN","CA","","CXWB",65.867,-89.433,18,19940101,20170502,"",65.9,-89.4,3.96835925533847
"3226",710500,99999,"PUNTZI MOUNTAIN (AUT)  BC","CA","","CWPU",52.1,-124.133,910,19770701,20170502,"",52.1,-124.1,2.25660319791547
"3227",710513,27201,"SACHS HARBOUR A","CA","NT","CYSY",72,-125.267,86,19930101,20170501,"",72,-125.3,1.13518726299732
"3228",710514,99999,"MARATHON","CA","","CYSP",48.755,-86.344,315.5,20071025,20170502,"",48.8,-86.3,5.95921131546623
"3229",710520,99999,"STORM HILLS","CA","","CWVH",68.9,-133.93,261,20030921,20170502,"",68.9,-133.9,1.20223982906021
"3230",710530,99999,"CLINTON POINT","CA","","CWXK",69.583,-120.8,101,19770701,19930812,"",69.6,-120.8,1.89243134348497
"3231",710534,99999,"CLINTON POINT","CA","","YUH",69.583,-120.75,98,19790131,19790131,"",69.6,-120.8,2.71080331038979
"3232",710550,99999,"COLVILLE LAKE  NWT","CA","","CWFX",67.021,-126.123,259,19930701,20170213,"",67,-126.1,2.5426042348688
"3233",710561,99999,"CLUT LAKE(AUT)","CA","","CWCX",65.6,-117.767,185,19571003,19880105,"",65.6,-117.8,1.51755695009701
"3234",710565,99999,"PRIMROSE LAKE DND","CA","","CWIQ",54.75,-110.05,702,20070628,20131017,"",54.8,-110,6.42547143706558
"3235",710580,99999,"KEATS POINT NWT","CA","","CWKP",69.667,-121.667,330,20040923,20170502,"",69.7,-121.7,3.88867016467312
"3236",710590,99999,"CROKER RIVER","CA","","CWXR",69.27,-119.22,69,19981224,20170502,"",69.3,-119.2,3.4311820731622
"3237",710600,99999,"NORDEGG CS  ALTA","CA","","CXND",52.467,-116.067,1362,19840101,20170502,"",52.5,-116.1,4.30113490999017
"3238",710603,99999,"CAMSELL RIVER(MARS)","CA","","WOA",65.617,-118.117,230,19831103,19840118,"",65.6,-118.1,2.04745298242987
"3239",710610,99999,"BARRHEAD CS","CA","","CXBD",54.1,-114.45,648,19770708,20170502,"",54.1,-114.5,3.26373354040012
"3240",710620,99999,"VIOLET GROVE CS  ALTA","CA","","CXVG",53.15,-115.117,903,19770701,20170502,"",53.2,-115.1,5.68037369164281
"3241",710633,99999,"FORT RESOLUTION","CA","","CYFR",61.181,-113.69,160.3,19340101,20170502,"",61.2,-113.7,2.18203994980503
"3242",710640,99999,"CAPE PEEL WEST","CA","","CWPX",69.03,-107.82,165,19981224,20170502,"",69,-107.8,3.43344565928071
"3243",710660,99999,"HIGH LEVEL","CA","","CYOJ",58.621,-117.165,338.3,19770701,20170502,"",58.6,-117.2,3.09565839743055
"3244",710680,99999,"PEACE RIVER","CA","","CYPE",56.227,-117.447,570.9,19590109,20170502,"",56.2,-117.4,4.18319403716647
"3245",710685,99999,"HIGH PRAIRIE ARPT","CA","","ZHP",55.417,-116.5,0,19830723,19890721,"",55.4,-116.5,1.89243134348567
"3246",710690,99999,"SLAVE LAKE","CA","","CYZH",55.293,-114.777,583.4,19550702,20170502,"",55.3,-114.8,1.65289064034997
"3247",710702,99999,"JOHNSON POINT","CA","","CYUN",72.767,-118.5,9,19780422,19791025,"",72.8,-118.5,3.67354319617837
"3248",710710,99999,"JENNY LIND ISL ARPT","CA","","CYUQ",68.65,-101.733,18,19770701,20051001,"",68.7,-101.7,5.72404856784975
"3249",710730,99999,"QUEENSTOWN","CA","","CPQU",50.6,-112.8,941,19550702,20170502,"",50.6,-112.8,0
"3250",710734,99999,"RANKIN INLET AUT","CA","","YRT",62.817,-93.167,32,19781108,19810131,"",62.8,-93.2,2.52967920326473
"3251",710735,99999,"WHALE COVE AIRPORT","CA","","CYXN",62.233,-92.6,20,19781205,20170502,"",62.3,-92.7,9.08096387447451
"3252",710740,99999,"ISACHSEN (AUT)  NU","CA","","CWIC",78.783,-103.55,58,19480503,20170202,"",78.8,-103.5,2.17986980246026
"3253",710750,99999,"COLLINS BAY  SASK","CA","","CWWC",58.183,-103.7,492,19770701,20170502,"",58.2,-103.7,1.89243134348638
"3254",710760,99999,"URANIUM CITY (AUT)","CA","","CWDC",59.567,-108.483,318,19620501,20170502,"",59.6,-108.5,3.79643029220081
"3255",710770,99999,"BUFFALO NARROWS (AUT)   SASK","CA","","CWVT",55.833,-108.433,440,19770701,20170502,"",55.8,-108.4,4.21365161051797
"3256",710774,99999,"BUFFALO NARROWS","CA","","CYVT",55.842,-108.418,440.1,19790131,20170502,"",55.8,-108.4,4.80901925489078
"3257",710780,99999,"LYNN LAKE","CA","","CYYL",56.864,-101.076,356.6,19770701,20170502,"",56.9,-101.1,4.26506867798513
"3258",710790,99999,"THOMPSON","CA","","CYTH",55.801,-97.864,222.2,19671108,20170502,"",55.8,-97.9,2.25527014884573
"3259",710800,99999,"MACKAR INLET","CA","","CWUU",68.3,-85.667,395,19571101,20050529,"",68.3,-85.7,1.35828066828478
"3260",710804,99999,"MACKAR INLET","CA","","YUU",68.3,-85.683,399,19790131,19791027,"",68.3,-85.7,0.69972035040117
"3261",710810,99999,"HALL BEACH","CA","","CYUX",68.776,-81.244,8.2,19570801,20170502,"",68.8,-81.4,6.82771577378342
"3262",710814,99999,"IGLOOLIK AIRPORT","CA","","CYGT",69.367,-81.817,51,19791219,20170502,"",69.3,-81.8,7.4882505654808
"3263",710820,99999,"ALERT UA","CA","","CWLT",82.5,-62.333,65,19500601,20061003,"",82.5,-62.3,0.479493598838387
"3264",710823,99999,"ALERT","CA","","CYLT",82.518,-62.281,30.5,19870305,20170502,"",82.5,-62.3,2.02263474749421
"3265",710824,99999,"ALERT (READAC)","CA","","ZLR",82.5,-62.35,66,19880513,19921210,"",82.5,-62.4,0.72650543999603
"3266",710830,99999,"RANKIN INLET","CA","","CYRT",62.811,-92.116,28.7,19810206,20170502,"",62.9,-92.1,9.94070377285217
"3267",710850,99999,"PINCHER CREEK","CA","","CZPC",49.517,-114,1190,19930701,20170502,"",49.5,-114,1.89243134348638
"3268",710870,99999,"FORT PROVIDENCE  NWT","CA","","CWID",61.317,-117.6,162,19930615,20170502,"",61.3,-117.6,1.89243134348497
"3269",710880,99999,"ROWLEY ISLAND","CA","","CWRX",69.07,-79.07,41,19981224,20170502,"",69.1,-79.1,3.5459981772872
"3270",710900,99999,"CLYDE RIVER","CA","","CYCY",70.486,-68.517,26.5,19770701,20170502,"",70.5,-68.5,1.68171525913017
"3271",710910,99999,"LONGSTAFF BLUFF","CA","","CWLX",68.88,-75.13,162,19571202,20170502,"",68.9,-75.1,2.5305137201614
"3272",710914,99999,"LONGSTAFF BLF ARPT","CA","","CYUV",68.933,-75.283,14,19790131,19910630,"",68.9,-75.2,4.95398714409152
"3273",710920,99999,"DEWAR LAKES","CA","","CWUW",68.65,-71.17,518,19770701,20170502,"",68.7,-71.2,5.69692879820734
"3274",710924,99999,"DEWAR LAKES","CA","","YUW",68.65,-71.233,515,19790131,19820919,"",68.7,-71.2,5.72404856784987
"3275",710930,99999,"CAPE HOOPER","CA","","CWUP",68.467,-66.783,390,19570801,20170502,"",68.4,-66.8,7.49077476212704
"3276",710934,99999,"PANGNIRTUNG","CA","","CYXP",66.145,-65.714,22.9,19340101,20170502,"",66.1,-65.7,5.04894254519437
"3277",710935,99999,"CAPE HOOPER       &","CA","","YUZ",68.433,-66.783,396,19790131,19790821,"",68.4,-66.8,3.73892168882559
"3278",710940,99999,"CAPE DYER","CA","","CWFD",66.65,-61.383,725,19551208,20170502,"",66.7,-61.4,5.61618411251524
"3279",710944,99999,"REPULSE BAY","CA","","CYUT",66.521,-86.225,24.4,19781205,20170502,"",66.6,-86.2,8.86364140055747
"3280",710950,99999,"POND INLET","CA","","CYIO",72.683,-77.967,55.2,19340101,20170502,"",72.7,-77.9,2.91637632580289
"3281",710960,99999,"BROUGHTON ISLAND","CA","","CWVD",67.53,-63.78,584,19600402,20170502,"",67.5,-63.8,3.44642085406054
"3282",710964,99999,"QIKIQTARJUAQ","CA","","CYVM",67.546,-64.031,6.4,19790131,20170502,"",67.5,-64,5.28792466776359
"3283",710980,99999,"SANDY LAKE","CA","","CZSJ",53.067,-93.35,290,19770701,20170502,"",53.1,-93.4,4.96708558745289
"3284",710990,99999,"FORT SEVERN","CA","","CYER",56.017,-87.683,16,20061030,20170502,"",56,-87.7,2.1681013160866
"3285",711010,99999,"SANDSPIT","CA","","CYZP",53.254,-131.814,6.4,19480101,20170502,"",53.2,-131.9,8.30547604367799
"3286",711015,99999,"SANDSPIT 'A' (AUTO)","CA","","CZZP",53.25,-131.833,6,19941007,19950602,"",53.2,-131.9,7.13566191066391
"3287",711030,99999,"QUESNEL","CA","","CYQZ",53.026,-122.51,545.3,19550702,20170502,"",53,-122.5,2.97078398146352
"3288",711033,99999,"QUESNEL AUT","CA","","CWQZ",53.03,-122.52,545,19890616,19940920,"",53,-122.5,3.5981721908319
"3289",711040,99999,"WILLIAMS LAKE","CA","","CYWL",52.183,-122.054,940.3,19440701,20170502,"",52.2,-122.1,3.66542156098477
"3290",711046,99999,"HORSEFLY RIVER (AUT)","CA","","CWFR",52,-121,846,19930701,20011002,"",52,-121,0
"3291",711050,99999,"ROLLING HILLS AGCM","CA","","CPRH",50.25,-111.7,645,19830301,20170502,"",50.3,-111.7,5.56597453966333
"3292",711055,99999,"PINE ISLAND (MAPS)","CA","","WPI",50.333,-127.967,4,19800905,19830322,"",50.4,-127.9,8.84657320363505
"3293",711060,94234,"TOFINO AIRPORT","CA","BC","CYAZ",49.083,-125.767,24,19581202,20170502,"",49.1,-125.8,3.06077677751583
"3294",711064,99999,"QUATSINO LIGHTSTATION","CA","","CWIF",50.43,-128.03,21,19990104,20011214,"",50.5,-128,8.07712887938187
"3295",711074,99999,"HOSKINS INLET(MAPS)","CA","","WZK",52.533,-131.55,8,19790131,19950501,"",52.5,-131.5,4.99672093977945
"3296",711080,99999,"ABBOTSFORD","CA","","CYXX",49.025,-122.363,59.4,19550702,20170502,"",49,-122.4,3.87855413857433
"3297",711090,99999,"PORT HARDY","CA","","CYZT",50.681,-127.367,21.6,19550705,20170502,"",50.6,-127.4,9.31298087394269
"3298",711100,99999,"ST LAWRENCE","CA","","CADS",46.917,-55.383,49,19550702,20170502,"",46.9,-55.4,2.29188593979794
"3299",711130,99999,"AGASSIZ CS","CA","","CWZA",49.25,-121.767,19,19770704,20170502,"",49.3,-121.8,6.06006346334564
"3300",711140,99999,"HOPE AIRPORT (MAN)","CA","","CYHE",49.367,-121.483,39,19550702,20170502,"",49.4,-121.5,3.87461520956152
"3301",711143,99999,"HOPE (READAC)","CA","","ZHE",49.367,-121.5,41,19910611,19921210,"",49.4,-121.5,3.67354319617837
"3302",711145,99999,"HOPE","CA","","WHE",49.367,-121.483,38,19770701,19910522,"",49.4,-121.5,3.87461520956152
"3303",711150,99999,"VERNON AUTO","CA","","CWJV",50.217,-119.183,482,19770701,20170502,"",50.2,-119.2,2.24681456424516
"3304",711160,99999,"ONEFOUR CDA  ALTA","CA","","CWOE",49.117,-110.467,935,19910801,20170502,"",49.1,-110.5,3.06012931013511
"3305",711180,99999,"WAINWRIGHT CFB AIRFIELD 21  A","CA","","CZWN",52.817,-111.1,686,20010916,20170502,"",52.8,-111.1,1.89243134348567
"3306",711190,99999,"EDMONTON STONY PLAIN ALTA","CA","","CWSE",53.533,-114.1,766,19940314,20050412,"",53.5,-114.1,3.67354319617837
"3307",711200,99999,"COLD LAKE","CA","","CYOD",54.405,-110.279,541,19550702,20170502,"",54.4,-110.3,1.47018533845244
"3308",711210,99999,"EDMONTON/NAMAO(MIL)","CA","","CYED",53.667,-113.467,688,19441010,20170502,"",53.7,-113.5,4.26946384349222
"3309",711220,99999,"BANFF CS","CA","","CWZG",51.2,-115.55,1397,19550702,20170502,"",51.2,-115.5,3.48766079329509
"3310",711230,99999,"EDMONTON INTL","CA","","CYEG",53.31,-113.58,723.3,19601114,20170502,"",53.3,-113.6,1.7346879937951
"3311",711233,99999,"EDMONTON VILLENEUVE","CA","","CZVL",53.668,-113.854,687.3,19850102,20170502,"",53.7,-113.9,4.67830487048302
"3312",711250,99999,"MEADOW LAKE  A","CA","","CYLJ",54.125,-108.523,480.4,19770701,20170502,"",54.1,-108.5,3.16190029597649
"3313",711253,99999,"MEADOW LAKE (AUTO8)","CA","","CWLJ",54.133,-108.533,480,19891017,20170502,"",54.1,-108.5,4.25807699304571
"3314",711270,99999,"EDMONTON STONY PLAIN CS","CA","","CXPS",53.55,-114.117,766,19770705,20170502,"",53.6,-114.1,5.6782659422269
"3315",711290,99999,"KINDERSLEY","CA","","CYKY",51.518,-109.181,694,19580701,20170502,"",51.5,-109.2,2.39748453399109
"3316",711300,99999,"NIPAWIN AIRPORT","CA","","CYBU",53.333,-104,374,19770701,20170502,"",53.3,-104,3.67354319617837
"3317",711303,99999,"NIPAWIN (AUTO8)","CA","","WBU",53.333,-104,373,19881224,19950605,"",53.3,-104,3.67354319617837
"3318",711310,99999,"EASTEND CYPRESS (AUT)  SASK","CA","","CWEH",49.433,-108.983,1080,19770701,20170502,"",49.4,-109,3.87435215546918
"3319",711320,99999,"STONY RAPIDS ARPT","CA","","CYSF",59.25,-105.833,250,19860725,20170502,"",59.3,-105.8,5.87390391029092
"3320",711330,99999,"SPIRITWOOD WEST  SASK","CA","","CWSR",53.367,-107.55,584,19920501,20170502,"",53.4,-107.5,4.95140202892225
"3321",711340,99999,"BEARTOOTH ISLAND","CA","","CWTF",59.22,-109.7,238,19930701,20170406,"",59.2,-109.7,2.22638981586533
"3322",711350,99999,"ROCKGLEN (AUT)  SASK","CA","","CWKO",49.167,-105.983,917,19770701,20170502,"",49.2,-106,3.87621008172156
"3323",711370,99999,"VAL MARIE SOUTHEAST","CA","","CWVN",49.067,-107.583,796,19911208,20170502,"",49.1,-107.6,3.87700789080375
"3324",711380,99999,"YORKTON MUNI","CA","","CYQV",51.265,-102.462,498.3,19550702,20170502,"",51.3,-102.5,4.70965772862321
"3325",711390,99999,"CYPRESS HILLS PARK  SASK","CA","","CWVP",49.65,-109.517,1271,19920505,20170502,"",49.7,-109.5,5.69910542957799
"3326",711400,99999,"BRANDON MUNI","CA","","CYBR",49.917,-99.95,409.3,19770701,20170502,"",49.9,-100,4.05342467348804
"3327",711406,99999,"BEAUSEJOUR","CA","","YBS",50.067,-96.517,274,19790131,19790131,"",50.1,-96.5,3.86904202727442
"3328",711410,99999,"GATESHEAD ISLAND","CA","","CNGH",70.633,-100.267,20,19770701,20170502,"",70.6,-100.3,3.87058038045622
"3329",711420,99999,"SWIFT CURRENT AIRPORT","CA","","CYYN",50.3,-107.683,816.9,19961101,20170502,"",50.3,-107.7,1.20882423645113
